,imdbid,year,rating,id,title,Wikipedia movie ID,Freebase movie ID,Movie name,Movie box office revenue,Movie runtime,result,genres,countries,languages,female_actor_ratio,male_actor_ratio,female_actresses,male_actors
4536,489018.0,2008,3,3128,Day of the Dead,3759313,/m/09zg5d,Day of the Dead,,87.0,1,"Thriller, Horror, Doomsday film, Cult, Splatter film, Zombie Film",United States of America,English Language,0.3,0.7,3,7
4537,963743.0,2008,3,3182,"Angus, Thongs and Perfect Snogging",13485985,/m/03c6xyy,"Angus, Thongs and Perfect Snogging",,,1,"Romantic comedy, Romance Film, Coming of age, Comedy, Teen",United States of America,English Language,0.6,0.4,6,4
4538,1294138.0,2008,3,3288,Barbie and the Diamond Castle,15936289,/m/03qhmz2,Barbie and the Diamond Castle,,79.0,1,"Computer Animation, Family Film, Animation, Children's Fantasy, Children's/Family",Colombia,English Language,0.75,0.25,6,2
4539,882978.0,2008,1,3304,Three Kingdoms: Resurrection of the Dragon,12498480,/m/0djb9fy,Three Kingdoms: Resurrection of the Dragon,21200000.0,102.0,0,"World cinema, Epic, Action/Adventure, Period piece, Martial Arts Film, War film, Historical Epic, Action, Chinese Movies",Hong Kong,"Standard Mandarin, Cantonese",0.08333333333333333,0.9166666666666666,1,11
4540,1111890.0,2008,3,3444,Diary of a Nymphomaniac,25546093,/m/09rvc6v,Diario de una Ninfómana,,105.0,1,"LGBT, Erotica, World cinema, Drama, Romantic drama, Romance Film",Spain,"French Language, Spanish Language",0.6,0.4,3,2
4541,902290.0,2008,1,3457,I Sell the Dead,22984649,/m/064j_8v,I Sell The Dead,,85.0,0,"Horror, Creature Film, Period piece, Horror Comedy, Comedy, Zombie Film, Black comedy, Costume Horror",United States of America,English Language,0.125,0.875,1,7
4542,864761.0,2008,3,3461,"Duchess, The",12507175,/m/02w9k1c,The Duchess,43306325.0,110.0,1,"Costume drama, Period piece, History, Film adaptation, Drama, Romantic drama, Romance Film, Biographical film",United States of America,English Language,0.36363636363636365,0.6363636363636364,8,14
4543,948535.0,2008,1,3466,Paris 36,26488721,/m/04mtg83,Paris 36,12826323.0,120.0,0,"Ensemble Film, World cinema, Historical fiction, Musical Drama, Period piece, Drama, Political drama",France,French Language,0.1111111111111111,0.8888888888888888,1,8
4544,819714.0,2008,3,3467,"Edge of Love, The",7471088,/m/0kv8f2,The Edge of Love,,110.0,1,"Period piece, Drama, War film, Romantic drama, Romance Film, Biographical film",United Kingdom,English Language,0.3333333333333333,0.6666666666666667,3,6
4545,476991.0,2008,3,3512,Were the World Mine,16595579,/m/03ydl0l,Were the World Mine,123789.0,95.0,1,"LGBT, Adventure, Feature film, Gay, Musical comedy, Musical, Gay Interest, Fantasy, Comedy, Gay Themed, Romance Film",United States of America,English Language,0.36363636363636365,0.6363636363636364,4,7
4546,482606.0,2008,3,3612,"Strangers, The",9776644,/m/02prw2f,The Strangers,82344798.0,88.0,1,"Thriller, Horror, Indie, Psychological thriller, Crime Thriller, Slasher",United States of America,English Language,0.5,0.5,3,3
4547,1260502.0,2008,3,3693,Ghost in the Shell 2.0,3228403,/m/01kzd_v,Ghost in the Shell,2287714.0,85.0,1,"Thriller, Science Fiction, Japanese Movies, Animation, Anime, Fantasy, Action",United States of America,"Japanese Language, English Language, Spanish Language",0.16666666666666666,0.8333333333333334,2,10
4548,1034303.0,2008,3,3711,Defiance,15349469,/m/03m5vzd,Defiance,56462926.0,129.0,1,"Thriller, History, Action, Drama, War film",United States of America,"Russian Language, English Language, German Language",0.23529411764705882,0.7647058823529411,4,13
4549,483607.0,2008,3,3758,Doomsday,3119257,/m/08sp55,Doomsday,22211426.0,105.0,1,"Thriller, Science Fiction, Doomsday film, Plague, Action/Adventure, Disaster, Action",United States of America,English Language,0.15384615384615385,0.8461538461538461,2,11
4550,486321.0,2008,0,3998,Fly Me to the Moon,11158178,/m/02r1_nk,Fly Me to the Moon,41721414.0,84.0,0,"Adventure, World cinema, Computer Animation, Animation, Fantasy, Comedy, Family Film",Belgium,English Language,0.3,0.7,3,7
4551,1266097.0,2008,3,4026,Pirates II: Stagnetti&#39;s Revenge,18727961,/m/04gp6h2,Pirates II: Stagnetti's Revenge,,95.0,1,"Swashbuckler films, Fantasy Adventure, Adventure, Action/Adventure, Fantasy, Pornographic movie",United States of America,English Language,0.6666666666666666,0.33333333333333337,8,4
4552,765432.0,2008,3,4030,"Baader Meinhof Complex, The",15497901,/m/03mc6yp,The Baader Meinhof Complex,16498827.0,150.0,1,"Thriller, Period piece, Drama, World cinema, Political thriller",France,"English Language, German Language",0.38461538461538464,0.6153846153846154,5,8
4553,494652.0,2008,3,4046,"Welcome Home, Roscoe Jenkins",12695008,/m/02x0srr,"Welcome Home, Roscoe Jenkins",,114.0,1,"Comedy of manners, Drama, Comedy, Domestic Comedy",United States of America,English Language,0.4166666666666667,0.5833333333333333,5,7
4554,487928.0,2008,3,4483,Dante 01,13154268,/m/02z8v_y,Dante 01,,88.0,1,"Science Fiction, Prison, World cinema",France,French Language,0.25,0.75,2,6
4555,915460.0,2008,3,4812,Grizzly Park,12138831,/m/02vr39t,Grizzly Park,,100.0,1,"Natural horror films, Horror, Slasher",United States of America,English Language,0.46153846153846156,0.5384615384615384,6,7
4556,1277728.0,2008,3,4935,Mid-August Lunch,24043964,/m/04mmzxz,Mid-August Lunch,,75.0,1,"Ensemble Film, Slice of life story, Drama, Comedy, World cinema",Italy,Italian Language,0.5,0.5,2,2
4557,866439.0,2008,2,5007,Made of Honor,14461347,/m/03d48mg,Made of Honor,105962760.0,100.0,0,"Romantic comedy, Romance Film, Comedy",United States of America,English Language,0.5294117647058824,0.47058823529411764,9,8
4558,896534.0,2008,0,5050,Deadgirl,24665719,/m/06613z7,Deadgirl,,101.0,0,"Cult, Thriller, Horror",United States of America,English Language,0.16666666666666666,0.8333333333333334,1,5
4559,926129.0,2008,3,5077,Prom Night,11901104,/m/02rxbq6,Prom Night,,89.0,1,"Thriller, Mystery, Horror, Slasher, Teen",United States of America,"Italian Language, English Language, American English",0.5,0.5,8,8
4560,790686.0,2008,1,5205,Mirrors,19958360,/m/0dkxb6,Mirrors,77488607.0,111.0,0,"Thriller, Mystery, Horror",United States of America,English Language,0.3333333333333333,0.6666666666666667,4,8
4561,785007.0,2008,3,5244,Over Her Dead Body,15103329,/m/03hhhx_,Over Her Dead Body,21458111.0,94.0,1,"Romantic comedy, Heavenly Comedy, Fantasy, Comedy, Romance Film, Fantasy Comedy",United States of America,English Language,0.47619047619047616,0.5238095238095238,10,11
4562,426592.0,2008,3,5412,Superhero Movie,13364985,/m/0b2f_2,Superhero!,71237351.0,75.0,1,"Thriller, Parody, Science Fiction, Superhero movie, Action/Adventure, Fantasy, Comedy",United States of America,English Language,0.3333333333333333,0.6666666666666667,7,14
4563,1172570.0,2008,1,5474,Bronson,20370386,/m/04z_tyl,Bronson,2260712.0,92.0,0,"Crime Fiction, Thriller, Biography, Crime Drama, Drama, Biopic [feature], Biographical film, Action, Prison",United Kingdom,English Language,0.36363636363636365,0.6363636363636364,4,7
4564,963794.0,2008,3,5475,"Ruins, The",15703454,/m/03nqpb7,The Ruins,22375000.0,94.0,1,"Thriller, Natural horror films, Horror, Jungle Film, Drama, Film adaptation",United States of America,"Greek Language, Maya, Yucatán Language, German Language, English Language, Spanish Language",0.3333333333333333,0.6666666666666667,2,4
4565,859163.0,2008,3,5656,"Mummy: Tomb of the Dragon Emperor, The",957331,/m/028cg00,The Mummy - Tomb of the Dragon Emperor,401128639.0,112.0,1,"Thriller, Horror, Adventure, Archaeology, Action/Adventure, Fantasy, Action, Chinese Movies",United States of America,"Standard Mandarin, English Language, Sanskrit Language, Mandarin Chinese",0.25,0.75,3,9
4566,1143155.0,2008,3,5691,Treeless Mountain,25202309,/m/09g86tl,Treeless Mountain,124023.0,89.0,1,"Family Drama, Drama, Childhood Drama, World cinema",South Korea,Korean Language,1.0,0.0,1,0
4567,1142798.0,2008,3,5703,"Family That Preys, The",18798887,/m/043nfmq,The Family That Preys,37105289.0,109.0,1,"Family Drama, Comedy-drama, Drama, Comedy, Romantic drama, Romance Film",United States of America,English Language,0.5454545454545454,0.4545454545454546,6,5
4568,1173745.0,2008,1,5748,Revanche,21210395,/m/05c23s4,Revanche,192451.0,121.0,0,"Crime Fiction, Thriller, World cinema, Drama, Romantic drama, Romance Film",Austria,"Russian Language, German Language",0.2857142857142857,0.7142857142857143,2,5
4569,1190539.0,2008,0,5858,"Chaser, The",19474401,/m/04n5187,The Chaser,,125.0,0,"Thriller, Action/Adventure, Action, World cinema, Crime Thriller",South Korea,Korean Language,0.2,0.8,1,4
4570,396707.0,2008,3,5864,"Secret of Moonacre, The",14603950,/m/03d98w3,The Secret of Moonacre,7070330.0,103.0,1,"Fantasy Adventure, Adventure, Fantasy, Children's Fantasy, Film adaptation, Romance Film, Family Film",France,English Language,0.375,0.625,3,5
4571,1073241.0,2008,3,5904,Nothing But the Truth,13917204,/m/03cn57h,Nothing but the Truth,,108.0,1,"Thriller, Drama, Political drama, Political thriller",United States of America,English Language,0.4166666666666667,0.5833333333333333,5,7
4572,1046947.0,2008,3,6097,Last Chance Harvey,20645492,/m/03cb4k2,Last Chance Harvey,32556175.0,93.0,1,"Romantic drama, Romance Film, Drama, Indie, Slice of life story",United States of America,English Language,0.36363636363636365,0.6363636363636364,4,7
4573,1068641.0,2008,3,6262,"Burning Plain, The",13998597,/m/03cqk46,The Burning Plain,4456346.0,111.0,1,"Romantic drama, Romance Film, Drama, Indie, Ensemble Film",United States of America,"English Language, Spanish Language",0.5555555555555556,0.4444444444444444,5,4
4574,1064932.0,2008,2,6287,Bienvenue chez les Ch&#39;tis,16044362,/m/03qm62j,Bienvenue chez les Ch'tis,245143223.0,106.0,0,"Satire, Comedy",France,"French Language, Picard Language",0.3333333333333333,0.6666666666666667,1,2
4575,1055366.0,2008,3,6347,Camp Rock,12414587,/m/02w4by3,Camp Rock,,94.0,1,"Children's/Family, Musical, Comedy, Romance Film, Family Film, Teen",United States of America,English Language,0.6153846153846154,0.3846153846153846,8,5
4576,964586.0,2008,3,6543,Skin,20520132,/m/051vh1b,Skin,,107.0,1,"Mystery, Biographical film, Drama, Indie",South Africa,"Zulu Language, English Language",0.3333333333333333,0.6666666666666667,3,6
4577,443701.0,2008,3,6621,"X-Files: I Want to Believe, The",8700683,/m/027fgcb,The X Files 2,68369434.0,100.0,1,"Thriller, Mystery, Science Fiction, Drama",United States of America,"Czech Language, English Language, Russian Language",0.3,0.7,3,7
4578,948530.0,2008,3,6681,Aanrijding in Moscou,17470934,/m/0464yvm,"Moscow, Belgium",,102.0,1,"Romantic comedy, World cinema, Drama, Comedy, Romantic drama, Romance Film",Belgium,"Dutch Language, Flemish language",0.5714285714285714,0.4285714285714286,4,3
4579,804529.0,2008,0,6688,Sleep Dealer,15033858,/m/03h5crb,Sleep Dealer,,90.0,0,"Science Fiction, Drama, Indie, World cinema",United States of America,"English Language, Spanish Language",0.4,0.6,2,3
4580,443649.0,2008,1,6825,"10,000 BC",4223800,/m/0bqvqq,"10,000 BC",269784201.0,109.0,0,"Thriller, Adventure, Costume drama, Action/Adventure, Fantasy, Romance Film, Action",United States of America,English Language,0.25,0.75,2,6
4581,1037146.0,2008,3,6861,All about women,14888290,/m/0525977,Nüren bu huai,,120.0,1,"World cinema, Comedy-drama, Drama, Comedy, Romance Film, Chinese Movies",China,"Standard Mandarin, Korean Language, English Language",0.42857142857142855,0.5714285714285714,3,4
4582,1206285.0,2008,3,6946,Camino,21434704,/m/05f6mfw,Camino,,120.0,1,Drama,Spain,Spanish Language,0.6666666666666666,0.33333333333333337,4,2
4583,1221141.0,2008,3,7071,La mujer sin cabeza,25333915,/m/04p7208,The Headless Woman,,87.0,1,"Thriller, Drama, Psychological thriller, World cinema",Argentina,Spanish Language,0.5714285714285714,0.4285714285714286,4,3
4584,1172963.0,2008,3,7074,Etz Limon,22412482,/m/05syrqg,Lemon Tree,6628437.0,106.0,1,"Drama, World cinema",France,"Arabic Language, Hebrew Language",0.5,0.5,1,1
4585,462499.0,2008,0,7127,Rambo,18850952,/m/03clwtw,Rambo,113244290.0,92.0,0,"Thriller, Action Thrillers, Action, War film",United States of America,"Burmese Language, English Language, Thai Language",0.1,0.9,2,18
4586,914798.0,2008,3,7190,"Boy in the Striped Pajamas, The",19062669,/m/04jnd16,The Boy in the Striped Pyjamas,40416563.0,94.0,1,"History, Period piece, Film adaptation, Drama, War film",United States of America,English Language,0.2222222222222222,0.7777777777777778,4,14
4587,1078600.0,2008,3,7381,Solo Quiero Caminar,21764295,/m/05mwmpg,Just Walking,,97.0,1,"Crime Fiction, Thriller, World cinema, Action/Adventure, Drama, Crime Thriller",Spain,Spanish Language,0.5714285714285714,0.4285714285714286,4,3
4588,1063669.0,2008,3,7437,Die Welle,20326029,/m/04z_pxk,The Wave,20675948.0,107.0,1,"Thriller, Drama",Germany,German Language,0.42857142857142855,0.5714285714285714,6,8
4589,1280558.0,2008,1,7536,A Wednesday,19076629,/m/04jm2bp,A Wednesday,,104.0,0,"Action/Adventure, Musical, Drama, Bollywood, World cinema",India,Hindi Language,0.1,0.9,1,9
4590,412536.0,2008,1,7622,Brideshead Revisited,10825522,/m/02qr6jv,Brideshead Revisited,13204291.0,134.0,0,"LGBT, Period piece, Drama, Film adaptation, Romantic drama, Romance Film",Italy,"French Language, Arabic Language, Italian Language, Latin Language, English Language",0.46153846153846156,0.5384615384615384,6,7
4591,986233.0,2008,0,7641,Hunger,17455543,/m/04lqvfg,Hunger,,96.0,0,"Period piece, Drama, Political drama, Historical drama",United Kingdom,English Language,,,0,6
4592,1067733.0,2008,1,7657,"Patrik, Age 1.5",21664269,/m/05m_6b6,"Patrik 1,5",57468.0,102.0,0,"LGBT, World cinema, Feature film, Comedy-drama, Gay, Gay Interest, Drama, Comedy, Gay Themed",Sweden,Swedish Language,0.2857142857142857,0.7142857142857143,2,5
4593,1076252.0,2008,2,7813,Picture This,17022526,/m/0415wvx,Picture This,,92.0,0,"Romantic comedy, Romance Film, Comedy, Teen, Television movie",United States of America,English Language,0.6666666666666666,0.33333333333333337,6,3
4594,1227926.0,2008,0,8387,Dr. Horrible&#39;s Sing-Along Blog,18158404,/m/04cst40,Dr. Horrible's Sing-Along Blog,,43.0,0,"Action/Adventure, Musical, Indie, Comedy, Superhero movie",United States of America,,,,0,2
4595,1267379.0,2008,2,8503,Dead Space: Downfall,19094868,/m/04y5kg7,Dead Space: Downfall,,74.0,0,"Science Fiction, Anime, Horror, Sci-Fi Horror, Animation",United States of America,English Language,0.3333333333333333,0.6666666666666667,2,4
4596,1114723.0,2008,1,8536,Mannen som elsket Yngve,14642351,/m/04nl12w,The Man Who Loved Yngve,,90.0,0,"LGBT, World cinema, Gay, Musical, Gay Interest, Drama, Comedy, Gay Themed, Coming of age, Romance Film, Teen",Norway,Norwegian Language,0.2,0.8,1,4
4597,914797.0,2008,1,8698,Bottle Shock,17733263,/m/047cdww,Bottle Shock,4628553.0,110.0,0,"Ensemble Film, Indie, Comedy-drama, Period piece, Drama, Comedy",United States of America,"French Language, German Language, English Language",0.2,0.8,2,8
4598,416236.0,2008,0,8818,"Spiderwick Chronicles, The",3117439,/m/08sk8l,The Spiderwick Chronicles,162839667.0,107.0,0,"Family Film, Fantasy Adventure, Fantasy, Adventure",United States of America,English Language,0.36363636363636365,0.6363636363636364,4,7
4599,816556.0,2008,1,8854,Lake Mungo,21652388,/m/05mrb9f,Lake Mungo,,87.0,0,"Thriller, Horror, Psychological thriller, World cinema, Supernatural",Australia,English Language,1.0,0.0,2,0
4600,1286124.0,2008,3,9196,iCarly: iGo to Japan,25842111,/m/04mxz8f,ICarly: iGo to Japan,,,1,"Family Film, Japanese Movies, Comedy",United States of America,English Language,0.25,0.75,1,3
4601,1132626.0,2008,3,9291,Saw V,14384820,/m/03d243x,Saw V,113864059.0,92.0,1,"Thriller, Crime Fiction, Horror, Psychological thriller, Cult, Slasher",United States of America,English Language,0.36363636363636365,0.6363636363636364,4,7
4602,947802.0,2008,3,9340,Lakeview Terrace,10133217,/m/02q2wnw,Lakeview Terrace,44653637.0,110.0,1,"Thriller, Crime Thriller, Drama, Psychological thriller",United States of America,English Language,0.29411764705882354,0.7058823529411764,5,12
4603,1220719.0,2008,0,9552,Yip Man,17298868,/m/043n0v_,Ip Man,21888598.0,107.0,0,"Biography, World cinema, History, Historical fiction, Action/Adventure, Period piece, Martial Arts Film, Drama, Biopic [feature], Biographical film, Action, Chinese Movies",Hong Kong,"Japanese Language, Standard Cantonese, Standard Mandarin, Cantonese",0.1,0.9,1,9
4604,1073498.0,2008,1,9684,Meet the Spartans,13814165,/m/03ck20l,Meet the Spartans,84646831.0,86.0,0,"Parody, Period piece, Sword and Sandal, Comedy, War film",United States of America,English Language,0.13333333333333333,0.8666666666666667,2,13
4605,1023111.0,2008,2,10057,Never Back Down,18640429,/m/03gw6c1,Never Back Down,41627431.0,110.0,0,"Thriller, Sports, Action/Adventure, Martial Arts Film, Coming of age, Drama, Action, Teen",United States of America,English Language,0.2222222222222222,0.7777777777777778,4,14
4606,489282.0,2008,0,10060,Strange Wilderness,5451497,/m/0dmh22,Strange Wilderness,6964734.0,86.0,0,"Stoner film, Adventure Comedy, Comedy, Adventure",United States of America,English Language,0.21052631578947367,0.7894736842105263,4,15
4607,960144.0,2008,1,10311,You Don&#146;t Mess with the Zohan,9513043,/m/02ph9tm,You Don't Mess with the Zohan,201802891.0,113.0,0,"Action, Drama, Comedy",United States of America,"Hebrew Language, English Language",0.24,0.76,6,19
4608,479952.0,2008,0,10668,Madagascar escape 2 africa,3858746,/m/0b3n61,Madagascar: Escape 2 Africa,602308178.0,89.0,0,"Adventure, Children's/Family, Computer Animation, Animation, Comedy, Family Film, Action",United States of America,"Italian Language, English Language",0.2727272727272727,0.7272727272727273,6,16
4609,997047.0,2008,1,10840,College Road Trip,10133100,/m/02q2wl3,College Road Trip,,83.0,0,"Road movie, Children's, Coming of age, Comedy, Drama, Family Film, Domestic Comedy, Teen",United States of America,English Language,0.3888888888888889,0.6111111111111112,7,11
4610,758774.0,2008,2,10874,Body of Lies,10061978,/m/02q0k7v,Body of Lies,115097286.0,128.0,0,"Thriller, Film adaptation, Drama, Suspense, War film, Action, Spy",United States of America,"Arabic Language, English Language",0.23529411764705882,0.7647058823529411,4,13
4611,1097643.0,2008,2,10886,Fifty Dead Men Walking,18549245,/m/04f_kl8,Fifty Dead Men Walking,,117.0,0,"Thriller, Crime Fiction, Docudrama, Drama, Political thriller, Crime Thriller",Ireland,English Language,0.18181818181818182,0.8181818181818181,2,9
4612,1014775.0,2008,3,10932,Beverly Hills Chihuahua,11779733,/m/02rr_zv,Beverly Hills Chihuahua,145824897.0,85.0,1,"Adventure, Animal Picture, Children's, Adventure Comedy, Comedy, Family Film",United States of America,English Language,0.46153846153846156,0.5384615384615384,6,7
4613,1054487.0,2009,3,276,Futurama: Into the Wild Green Yonder,12576808,/m/02wwhrb,Futurama: The Wild Green Yonder,,89.0,1,"Science Fiction, Comedy",United States of America,English Language,0.375,0.625,3,5
4614,1079444.0,2009,3,278,Dead Like Me: Life After Death,12747734,/m/02x32mp,Dead Like Me: Life After Death,,87.0,1,"Black comedy, Comedy",United States of America,English Language,0.6666666666666666,0.33333333333333337,8,4
4615,1112782.0,2009,1,307,Thick as Thieves,14855907,/m/03g_b58,Thick as Thieves,,103.0,0,"Crime Fiction, Heist, Thriller, Gangster Film, Crime Thriller",United States of America,"Dutch Language, Russian Language, English Language",0.18181818181818182,0.8181818181818181,2,9
4616,1091722.0,2009,3,311,Adventureland,13514560,/m/03c7twt,Adventureland,17164377.0,107.0,1,"Romantic comedy, Comedy-drama, Period piece, Coming of age, Comedy, Drama, Romance Film, Teen",United States of America,English Language,0.3333333333333333,0.6666666666666667,5,10
4617,327597.0,2009,3,314,Coraline,3287436,/m/093gf2,Coraline,124596398.0,100.0,1,"Thriller, Adventure, Stop motion, Animation, Children's, Fantasy, Children's Fantasy, Family Film",United States of America,"Russian Language, English Language",0.5714285714285714,0.4285714285714286,12,9
4618,974661.0,2009,3,315,17 Again,14545761,/m/03d79mp,17 Again,136267476.0,105.0,1,"Romantic comedy, Coming of age, Fantasy, Comedy, Drama, Romance Film, Fantasy Comedy, Teen",United States of America,English Language,0.5,0.5,8,8
4619,796366.0,2009,3,324,Star Trek,3071743,/m/08phg9,Star Trek,385494555.0,126.0,1,"Reboot, Science Fiction, Action, Adventure",United States of America,English Language,0.25,0.75,7,21
4620,1049413.0,2009,1,334,Up,11659396,/m/02rn00y,Up,731342744.0,96.0,0,"Adventure, Animation, Drama, Comedy, Fantasy, Family Film",United States of America,English Language,0.125,0.875,2,14
4621,438488.0,2009,2,344,Terminator Salvation,13670373,/m/043tvp3,Terminator Salvation,371353001.0,115.0,0,"Thriller, Science Fiction, Adventure, Doomsday film, Action/Adventure, Apocalyptic and post-apocalyptic fiction, War film, Action",United States of America,"Italian Language, English Language",0.28,0.72,7,18
4622,821642.0,2009,1,347,"Soloist, The",15286558,/m/03hp2y1,The Soloist,38332994.0,116.0,0,"Biographical film, Drama, Musical, Docudrama, Film adaptation",United States of America,English Language,0.42857142857142855,0.5714285714285714,6,8
4623,465580.0,2009,3,353,Push,13237979,/m/03bzwns,Push,48808215.0,106.0,1,"Thriller, Science Fiction, Action",United States of America,"English Language, Cantonese",0.45454545454545453,0.5454545454545454,5,6
4624,448011.0,2009,1,354,Knowing,17544255,/m/047v2p4,Knowing,187858642.0,121.0,0,"Thriller, Mystery, Science Fiction, Drama",United States of America,English Language,0.5,0.5,7,7
4625,409459.0,2009,3,358,Watchmen,5016250,/m/0czyxs,Watchmen,185258983.0,161.0,1,"Thriller, Crime Fiction, Science Fiction, Superhero movie, Superhero, Action/Adventure, Mystery, Drama, Film adaptation, Action",United States of America,English Language,0.2702702702702703,0.7297297297297297,10,27
4626,1119646.0,2009,1,361,"Hangover, The",21918632,/m/05p1tzf,The Hangover,467483912.0,100.0,0,"Screwball comedy, Buddy film, Comedy, Absurdism",United States of America,English Language,0.2631578947368421,0.736842105263158,5,14
4627,1152836.0,2009,1,371,Public Enemies,6399993,/m/0g3zrd,Public Enemies,214104620.0,140.0,0,"Crime Fiction, Thriller, Gangster Film, Historical fiction, Drama, Film adaptation, Biographical film",United States of America,English Language,0.3181818181818182,0.6818181818181819,7,15
4628,417741.0,2009,3,375,Harry Potter and the Half-Blood Prince,858575,/m/03hxsv,Harry Potter and the Half-Blood Prince,934416487.0,153.0,1,"Fantasy Adventure, Adventure, Children's/Family, Mystery, Fantasy, Children's Fantasy, Family Film, Action, Romance Film",United States of America,"Croatian language, English Language",0.4222222222222222,0.5777777777777777,19,26
4629,758751.0,2009,3,377,Grey Gardens,20700852,/m/064r97z,Grey Gardens,,103.0,1,"Period piece, Drama, Biographical film, Television movie",United States of America,English Language,0.375,0.625,6,10
4630,1196339.0,2009,3,385,Princess Protection Program,21287122,/m/03y7209,Princess Protection Program,,89.0,1,"Television movie, Children's/Family, Family Drama, Drama, Comedy, Family Film",United States of America,English Language,0.5833333333333334,0.41666666666666663,7,5
4631,1201167.0,2009,1,408,Funny People,19078976,/m/047svrl,Funny People,71585235.0,145.0,0,"Drama, Comedy-drama, Comedy",United States of America,English Language,0.45454545454545453,0.5454545454545454,10,12
4632,806027.0,2009,3,423,Blood: The Last Vampire,23396344,/m/06wb73s,Blood: The Last Vampire,5731143.0,86.0,1,"Thriller, Horror, World cinema, Remake, Action/Adventure, Action, Chinese Movies",France,English Language,0.4,0.6,4,6
4633,1022603.0,2009,1,434,(500) Days of Summer,18057739,/m/047msdk,(500) Days of Summer,60722734.0,95.0,0,"Romantic comedy, Indie, Comedy-drama, Drama, Comedy, Romance Film",United States of America,"French Language, Swedish Language, English Language",0.5,0.5,5,5
4634,1046173.0,2009,1,453,G.I. Joe: The Rise of Cobra,13734892,/m/03qcfvw,G.I. Joe: The Rise of Cobra,302469017.0,118.0,0,"Thriller, Action Thrillers, Science Fiction, Action, Adventure",United States of America,"French Language, English Language",0.19047619047619047,0.8095238095238095,4,17
4635,1111422.0,2009,0,456,"Taking of Pelham 123, The",16166559,/m/03wbqc4,The Taking of Pelham 1 2 3,150166126.0,106.0,0,"Crime Fiction, Heist, Caper story, Remake, Action/Adventure, Thriller, Suspense, Crime Thriller, Action",United States of America,English Language,,,0,17
4636,1080016.0,2009,1,458,Ice Age: Dawn of the Dinosaurs,12260598,/m/027j9wd,Ice Age: Dawn of the Dinosaurs,886686817.0,94.0,0,"Adventure, Children's/Family, Animation, Comedy, Romance Film, Action, Family Film, Family-Oriented Adventure",United States of America,English Language,0.45454545454545453,0.5454545454545454,10,12
4637,1136608.0,2009,1,468,District 9,20777420,/m/0581vn8,District 9,210816205.0,112.0,0,"Thriller, Science Fiction, World cinema, Drama, Action, Sci-Fi Adventure",United States of America,"Zulu Language, Xhosa Language, Afrikaans Language, Sotho language, English Language, Chewa language",0.38461538461538464,0.6153846153846154,5,8
4638,1148204.0,2009,3,471,Orphan,17671802,/m/047trvs,Orphan,,122.0,1,"Thriller, Horror, Psychological thriller, Mystery, Drama, Suspense, Political thriller",United States of America,"Estonian Language, English Language, American Sign Language",0.6666666666666666,0.33333333333333337,6,3
4639,1055369.0,2009,3,477,Transformers: Revenge of the Fallen,12319832,/m/047csmy,Transformers: Revenge of the Fallen,836303693.0,150.0,1,"Thriller, Science Fiction, Action, Adventure",United States of America,"English Language, Spanish Language",0.14285714285714285,0.8571428571428572,4,24
4640,1132620.0,2009,3,485,"Girl with the Dragon Tattoo, The",23135176,/m/064n1pz,The Girl with the Dragon Tattoo,104384415.0,152.0,1,"Crime Fiction, Thriller, Detective fiction, World cinema, Detective, Mystery, Crime Thriller",Norway,"Swedish Language, English Language",0.4,0.6,6,9
4641,472033.0,2009,0,494,9,12940547,/m/02z0qgs,9,48428063.0,79.0,0,"Thriller, Science Fiction, Adventure, Computer Animation, Animation, Mystery, Apocalyptic and post-apocalyptic fiction, Fantasy, Action",United States of America,English Language,0.2,0.8,2,8
4642,1226774.0,2009,3,496,In the Loop,20929541,/m/05c5z8j,In the Loop,,106.0,1,"Political cinema, Black comedy, Political satire, Comedy",United Kingdom,English Language,0.375,0.625,6,10
4643,1178663.0,2009,3,497,Whatever Works,18788912,/m/04gh5zm,Whatever Works,35085646.0,92.0,1,"Romantic comedy, Romance Film, Comedy of manners, Indie, Comedy",United States of America,English Language,0.35714285714285715,0.6428571428571428,5,9
4644,1135487.0,2009,2,498,Duplicity,16352214,/m/03whlgj,Duplicity,78146652.0,125.0,0,"Romantic comedy, Heist, Thriller, Suspense, Crime Thriller, Black comedy, Spy",United States of America,"German Language, Russian Language, English Language, Spanish Language",0.2,0.8,3,12
4645,458525.0,2009,3,507,X-Men Origins: Wolverine,2982688,/m/08hmch,X-Men Origins: Wolverine,373062864.0,107.0,1,"Thriller, Action Thrillers, Science Fiction, Superhero movie, Superhero, Action/Adventure, Fantasy, Action",United States of America,English Language,0.15384615384615385,0.8461538461538461,2,11
4646,1124039.0,2009,0,518,Echelon Conspiracy,19271127,/m/05n7jl5,The Gift,2053764.0,105.0,0,"Thriller, Action Thrillers, Chase Movie, Action/Adventure, Suspense, Political thriller, Action",United States of America,,0.2,0.8,2,8
4647,1155056.0,2009,2,519,"I Love You, Man",16706073,/m/03ynwqj,"I Love You, Man",91636986.0,105.0,0,"Romance Film, Buddy film, Comedy",United States of America,English Language,0.35,0.65,7,13
4648,1172233.0,2009,3,522,Whip It,18065848,/m/047p798,Whip It!,16633035.0,120.0,1,"Indie, Comedy-drama, Sports, Drama, Comedy, Coming of age",United States of America,English Language,0.6470588235294118,0.3529411764705882,11,6
